label,review
0,zumba buns and thighs . This dvd would not play. Thought was going to be new but was just a burnt dvd in a case with a printed picture
1,Loved it. . Very entertaining. Spent a lot of nights plagued with insomnia watching Glee. Wish season 4 was available. Great music and show numbers.
0,"Good Idea, Ineptly Done . I'd never read Sandra Brown, and, based on ""The Switch,"" won't look to read more.A potentially interesting plot was ruined by ludicrous dialogue, unbelievable characters, and extremely unlikely plot twists (even allowing for the initial premise). And anyone who was surprised by the ending ought to be ashamed.No, wait. That's not true. Readers who thought early on that they had spotted the ending were encouraged to think otherwise by the fact that in several places Brown refers specifically to Melina out of the context of a conversation. E.g. on page 344 a new chapter section begins: Melina repeated to Chief the half of the conversation that he hadn't overheard. Well, it wasn't Melina, we find at the end, so Brown effectively set up a climax, as it were, that made no sense.Too bad. Identical twins can make for interesting reading, but they don't make the grade here."
0,"Actually it should be no stars . I have only written reviews for books I have genuinely liked. This is the first time I have written a ""Don't buy this book"" warning. Buy it used or get it from the library if you must read it. But it is a plotless waste of time and I am more sorry about that than I can say."
1,"I didn't believe you. It works! . I saw this product in a pet store and decided to go online to read the online reviews of the product before I actually bought it. All the reviews were surprisingly positive so I figured I'd try it - why not? At least, I could listen to it and relax even if the animals didn't. Well! My two dogs (a shep mix and an akita mix) and the two cats were actually listening and then they went to sleep! It really did calm them down!"
0,Cheap . This product is cheap. It looks cheap and I am sure it is not very durable. I should have spent a little more to get better quality but thought I was getting a good deal. The only use I may get out of these is to save them for a camping trip or inclement weather. Maybe they can protect the new mats I will be ordering.
0,"Babe of Darkness . I found the first Babe movie adorable, whereas Babe: Pig in the City somewhat lacking. The dog/street scene was enough for me to want to stop watching the movie. Expecting to be entertained by a ""feel good"" movie, I was grossly disappointed. I would not recommend this movie for any age."
0,"christina's having another identity crisis . from puerto rican school girl to wannabe hoochie mama wishing she was ghetto to kissing madonna at the vma's what will christina do next i wonder but put out more crappy cd's with lil kim, timbaland or whoever just to get street credibility."
0,"Waste of money . I was very eager to buy this CD. I have the CD Elixir and I love it. I saw and heard fourplay in Atlanta and they were awesome. However, this CD has too much computerized music. Too many sythensized voices. Very predictable. In my estimation, a bunch of tracks to play on smooth jazz radio stations or in an elevator as mindless filler. I didn't care for this one at all."
0,"Doesn't last long . I purchased this item as a Christmas gift. It lasted less than one day before it began to leak air. The net and stand part lasted longer before it began to lose air---almost three days! It is really too bad because if the quality were better, this would be a wonderful, fun item."
1,"Best -and ONLY- book of its kind . It's an enormous improvement from the second edition, which I also own a copy of. The book covers everything you need to know to pass state and national board examinations and become a licensed dispensing optician. My only complaints are that its contents are ordered somewhat counterintuitively, and that it's a very large, heavy volume (I have enough to tote around with my tools!)"
0,"How's Reverend Moon Doing? . Rev. Moon, the guy the republicans don't want you to know about is the man ""With The Plan"" according to Poppy Bush- maybe his divine guidance helped shape Dumbya's economic miracle. Afterall, Moon says he's the REAL messiah! What else could explain the oceans of lies spun out by the winger think tanks and reported as gospel truth if divine intervention isn't involved? Find out more- google ""Moon Primer""."
0,"Difficult to Read . A good way to describe this book might be to say that it is what /Reminiscence of a Stock Operator/ would have been like had Philip Roth written it.Many times while I was reading this, I had to look at the back cover and reread Ace Greenberg's quote: ""Buzzy Schwartz is a winner....All else is nonsense."" Because this book is so full of insipid nonsense, you might forget Schwartz is, in fact, a winner.I suggest checking it out at the library and reading only the last two chapters, which actually have something in them that could be called ""lessons"". (Please note the title of this book.) Forget the rest, it's nonsense. Like many other reviewers here have said, there is no system on a silver platter. Take what you can find and do your own research.Whatever you decide, realize that no great trader would ever ""need"" this book, certainly not for its ""psychological insights"". Buzzy wouldn't have, at least."
0,"lousy . Theres nothing worse than computer graphics, not to mention trying to make a make a sequal or re- make call it what you will. sometimes things are better left alone! an absolute insult to the 80s classic American Werewolf in London. Those of you who grew up when I did know what Im talking about. AS far as Im concerned there were very few classic horror movies made from the 90s up to present time.. now everything is done with computers,Even our horror movies are now subject to this lazy key punching generation LONG LIVE RAY HARRYHAUSSEN!!!!!!!"
1,"Better Than The Movie . Hampton Sides' telling of the rescue of 500 POWS, survivors of the infamous Bataan Death March, by U.S. Army Rangers in the Philippines during the waning days of World War II is an outstanding job of reportage. Sides tells the story from the eyes of the rescued and their rescuers, building suspense that wasn't always present in the The Great Raid, the film adaptation of his story. As a working journalist for more than 30 years, I know I good story when I read one, and this one falls into that category."
0,"This book is not the leading Social Psyc book. . Skynyrd had a great point. As an undergrad, I have never seen such unethical use of graphing in my life. I would not recommend this book. There was plenty of info, but ethics are ethics. This book violated those ethics and shame on the publisher for printing that."
0,"Don't buy Customer Manager . All the reviews here are dead on. This is NOT something I'd recommend at all. Yes, it work on a very basic level without syncing to Quickbooks. But it crashes all the time and it has tons of quirks. Buy something else."
0,"Buyer Beware, Not What It Looks Like . Recently I cancelled my cable connection after seeing that I could save $35 a month by just buying this book and using it instead. What I got was really disappointing, it doesn't even have Facebook inside it. My kids are now restless at night because they can't see their friends' pictures and updates. My wife isn't too happy either, this book hardly mentions anything about celebrities. This is really misleading and I am contacting the publisher. If you are looking for the whole Internet ON PAPER then look elsewhere, don't buy this!"
0,"1980's revisited! . I recently purchased this dvd. I was thinking about going to either Mallorca or the Canary Islands next year. This dvd was informative but it is very outdated. It says 2000, but the film was done back in the 1980's. The sound quality is not very good and it looks like they transferred the film from a vhs tape. I kept the dvd just because there is some good information, and it does cover the different Canary Islands."
0,"The ImmorTalist Manifesto . I have never read such derivative, kitchy, self-serving, cash-cow milking drivel in my entire life. This author needs to start his quest for immortality by seeking to grow up.A representative quote:""My childhood friends have all grown old, fat, and ugly.I now look more like their son than their classmate or peer. I am still getting carded by bouncers at bars and clubs. I will outlive my enemies - and marry their children."""
0,NO DVD why . I want this on DVD when it is released on DVD in anamorphic widescreen I will give it a better review.
0,Born to Rule . Did not receive hard copy. I would like to receive this book if paid for it. I receive an electronic version.
0,"Not the correct power cable . I ordered this as a replacement for my Airport Extreme power cable. It is not an Apple product and is the wrong size for the Aiport Extreme. Therefore, it was of no use to me. It is very frustrating to have the product listed as being for an Airport Extreme when it is no such thing. Will not buy again from this seller."
1,"Valley Forge 2 Postion White Powder Coated Aluminum Bracket . Good product and good customer service, however the mounting screws are wrapped in a small plastic pouch and stuffed inside of the small hollow space. This space has unfinished sharp edges inside and I recieved a 1 inch cut across my finger when I remove this hardware.Valley Forge 2 Postion White Powder Coated Aluminum Bracket"
1,"Kindle . The Kindle device is truly amazing. I bought four of them; one for myself and three as Christmas gifts.I have two suggestions for future redesigns:1. Relocate the On-Off and the Antenna switches from the back of the device to the top leading edge. This makes it unnecessary to remove the device from its cover.2. To the right and left of the ""amazonkindle"" logo, add raised areas for thumbs to ""dig in"", making it easier to hold the device (especially when in bed, about to drift off into ""la-la land""!)."
1,"Fantastic . Fantastic Shredder. I've had others that granted, were cheaper, and they were total JUNK. This one is flawless. You don't have to position the paper just so in the slot, like with my last junky shredder. It's a little bigger, size-wise, than others, but worth it for how it easily chews up a whole envelope full of junk mail."
1,"Great Show!! . This show is colorful and easy to follow for small children. The lessons are simple and an example of good values which is rare these days on television with all of the mindless, worthless cartoons out there. My son loves it and laughs with the characters, I feel good because he is also getting a good lesson! I have recommended this to all of my friends with young children."
1,"adorable for ice cream . My kids LOVE these spoons. One did break when an enthusiastic ice-cream fan used it to try and scoop out some hard ice cream from the freezer, but they are great (and very cute!) to eat your ice cream with."
1,"I like everything here, but the leads. . Domingo, bless him, just doesn't make Wagner for me. Too light, I think. AndNorman's matronly voice doesn't fit Kundry imo. if you like these singers, it's a gorgeous recording."
1,"Great with Medifast Diet . I am currently on the medifast diet and have had trouble with constipation. This has helped tremendously. I even have my Husband on the tea to help with the liver claims. Taste is not bad, not good just bland. Try a small box and then you'll buy the larger size like I did!"
0,"YHE WORST OF ALL . IT LAST me like 1month of use, it sucks.. really really sucks.. i mean she felt apart she broked down in a hundred pieces.. IT SUCKS DONT BUY IT.. NOT RECOMENDED AT ALL"
1,"Could be better but Still very Good!! . Enigma: The Best of Jeff Hardy is a real Good DVD. I own the Jeff Hardy and the AJ Styles DVD. AJ's DVD is a lot better, the Enigma: The Best of Jeff Hardy was a lot more better then I expect it would be. Hardy only been in TNA for one year and I know TNA is trying to make money so they rush this DVD out. But the matches are good, dam the cage match is awesome and his match with AJ Styles is great even if I think they can have an even better one. The DVD is good and I would love to own a lot more TNA Wrestling DVD's, but there all selling out in a lot of stores so my advice to you is to get it when you can. Amazon.com I'm sure has a good stock on them. Enigma could have been better in a longer run but it's still a fun Wrestling DVD."
1,"We love this one . I have read all the bad reviews for this game. It is boring when you use the controller but if you have the dance pad it's a blast. I have five kids 9-1yrs. and they all love to watch someone do this game on the dance pad as well as do it. This is a dance pad game. The dance pad plugs in like a controller and has all the same buttons as the controller. This is fun to jump around trying to keep up. Try the dance pad if you still have the game, it's worth it. They have other dance games as well like jungle book. Hope this helps"
0,"Creed's a horrible, horrible band... . I'm sorry, but everytime i hear Creed, I have to shudder. No, I'm not a harcore punk, and I don't listen to oldies all day. But Creed is the most unoriginal band I have ever heard. Find some music with actual emotion."
1,That Allllllllllllllllllllllot of memory . works really good me and my brother share it two gigabites forme and for him
0,"poor . very poor quality heart, huge doesn't even look close to other models. very disappointed spend a few more dollars and get a better quality heart. not good for learning."
0,"Avoid Americopy Vendor . These things were horrible from this vendor. I know its impossible to know on a blind shot. but dude, these bags were like vacuum sealed together. I had to peel open each envelope. Huge paid in the neck. You should be able to just open it and insert whatever you put in.It was so annoying, I would literally get the blow gun on my air compressor and blow air into about 20 or so at a time just to prep them for use."
0,"Attention!!!!! . I used these product for two years, and I bought them from other websites. It is the first time I bought this product on Amazon but it tuned out to be a fake.The product I had been used smelt nothing, but this one smells very differently and it smells like a molten metal. I am so angry and it's in my trash can now.I need an explanation !!!!!!!!!!!I seriously have been using this product for two years!!"
1,"perfect!! . I was looking for this kind of socks to wear on my wedding day! And they are perfect, exactly what i was looking for!. Good quality, comfortable, good price and delivered on time!"
0,"get what you pay for . The adapter did not have a spring loaded tip like pretty much all other car adapters do, which is probably why it took some fiddling to get the adapter to make contact with the socket and provide power. If it was moved slightly, power would cut out and it would need to be adjusted again. Also, the fuse recently burnt out on mine and can't really be replaced. It's cheap and works technically, but unless you only need one for one weekend, spend your money on something built a little better."
0,"DISAPPOINTED!!!! . I am a strict vegetarian who does not use any animal products, so you can imagine my shock when I opened my shipment and found that there were REAL COWHIDE slippers inside!!!! The description clearly says 'FAUX' and the box that came was NOT faux. The description is incorrect in the listing, or someone slipped the wrong pair into the shipment by accident - TWICE!!! Either way - horrible mistake!!!! I bought a pair for my father and one for my boyfriend, who is also a strict vegetarian. Both boxes contained real cowhide slippers. (Why does Amazon NOT let you choose zero stars?)"
0,"DO NOT BUY! . This was my first experiance with an electric pump, and was awful! The motor was very weak and it did not provide the proper suction. I called the company and told them of my complaints, they sent me a new motor and new washer rings (the rings in case the suction was being broken) however neither helped. This pump was loud, and painful and did not allow me to pump enough milk. The suction release is manualy operated but the motor could not keep up with the number up times I would need to relase per minute to simulate my baby's sucking, witch made let down even harder! I do not suggest to anyone to buy this product."
1,"Edge 305 - Good For Day Trips, But Not For Tours . The Edge 305 has all of the bells and whistles that you would want in a bicycle computer. Each of the functions is relatively easy to use, providing great infomation concerning speed, cadence, heart rate, elevation, ascent, grade, etc. The only draw back is that the battery does not last more than a few hours. This is a negative if you are out on a tour. Two weeks ago I did GRABRAAWR in Wisconsin. This seven day ride covering 430 miles was great, but every night I needed to find an outlet so that I could recharge the battery. This is the only fault that I can find in the Edge 305."
0,"Beware. This book has almost killed me . Sturve bacteria to death. And where, in bowels (!?) What an increadible idea ! By using this diet you practically illiminate any iron containing food from your menu. So if you have digestive deasese and most likely, already having difficulties absorbing Vitamin B complex and iron - you are on the way to killing yourself. After being on SCD for 7 months and becoming progressively weak and pale, I've had a routine blood test done, which came up with Hematocrite of 23 (!) At that point my physycian was insisting on blood transfusion, but I was lucky to get out of the situation with just Iron pills."
0,I never got it . HI I never got the baby pool and I didnt know who to call to let you know I didnt get it I would like If I can get that pool some time soon seen as I paid for it if you have any questions to ask me call me at 508 540 4272 I would really like that alot thank you so muchChristina Jones
0,"not universal . The description of ""universal fit"" is misleading. It was much too big for my Hyundai Accent. Plus hard to install. Better off to buy entire shaft assembly."
1,"Good book.... although not without flaws... . As non-biased reader (no Scottish roots or ties), I found this a good book. Its coverage of the Scottish Enlightenment is excellent - and this is the best part of the book. He covers both the individuals and their theories very well and its highly readable. However, after he moves on from the Enlightenment, it becomes quite tenuous. Claiming the Scots were responsible for the British Empire, America and Canada is a little bit of a stretch? Also, this book can be a bit of a heavy read at times."
1,"Absolutely Essential Viewing . So if you're a bit like me, you look forward to New Year's Eve and July 4th...not just for all the fun and festivities (and fireworks on July 4th) but also for the Twilight Zone marathon on SciFy. Every year I always catch and episode or two that I've never seen before, and catch a few I know by heart, enjoying every second of it.So during the winter months this year I decided to splurge and buy the entire series box set, every episode in original air date order. This is the Ultimate Twilight Zone package for any fan. Plus bonuses too many to list, complete with a booklet which gives a quick synopsis of every episode. Simply put, you can't do better than this. All struck from the original camera negative and magnetic soundtrack it says right here on the box, and it definitely looks that way on my TV screen.So do yourself a favor, if you're an old fan or new, grab this set and beat those cold winter night blues, you will love it!T"
1,Love These! . I love these Dick and Jane books! My son got so much better at reading going through these. I don't know why they ever stopped making books like this.
1,poignant documentary . This is a poignant documentary of life among the remaining Jews in the Carpathians. It has outstanding traditional Jewish and Gypsy music and is interesting for showing the connections between the two communities.
0,"This movie doesn't deserve any more than 1 star! . I'm sorry to ruin this movie's perfect reputation here on amazon.com, but this movie doesn't deserve any more than I gave it. Sorry."
1,Sierra Club 2002 Wilderness Calendar . I love our country and I was not disappointed when I opened my Sierra Club wall calender. The pictures are wonderful. I could not have chosen any better locations myself. The quality of the prints are superb enough to frame.
1,"How someone attitudes could change feelings!By:Brenda Amador . Stargirl (Susan Caraway real name) after being most of her life in homeschooling going to a public school was weird for her. Once she got to Mica Area High she had every pair of eyes on her, used to wear long, pioneer-style dresses, played a ukulele in the halls and in lunch room, and carried her pet rat Cinnamon with her.She made people happy with most of her things after a while. Leo Borlock follows the unspoken rule at Mica Area High :don't stand out rule. But when Stargirl gets to him everything changes and Leo falls in love with her.This book is absolutely amazing this was one of my favorite books its a book that once you open you can't close."
1,"There is great Wisdom here . A perfect balance of Lao Tzu and Confucious.However there is a more elegant and poetic English translation under a different title is translated by Thomas Cleary:""Back To Beginnings"" (on Shamabala Publictions) though Cleary did selectively leave out some of the numbered meditations (and their numerical references).Note:Hong Yingming's Taoist mane is Huanchu Daoren.Get both books and understand the extent of the translator's art.If you read Chinese don't get Back to Beginnings get this version because it has English and Chinese side by side.One can learn from any version, this book is special."
0,"Disgusting! . Salty, too hard to bite, and tastes like chewing on a salt lick. With so much sodium, this is totally a terrible choice. Do not buy!"
1,"The Big Top In Full Effect . The Men At Large Classic Big Men Contuied To Please Radio Listeners Around The World As A Veteran Radio On AirRadio Personality For 42 yearsI Contuied to give the Big Guys radio airplay due there talent and my friend theLate Great Gerald Levert I Gave Them There First Airplay here in Oklahoma City Like I Gave Gerald Levert hisfirst airplay if you want to dig a littl deeper I even gave the O'jays some of their first airplay with theclassic' I,ll Be Sweeter On Tomorrow Than I Was Yesterday.The Big Guy Are Still Standing Tall And Stilled getting heavy Radio Play. A Great sensation buy dont let this classic cd get away from you.Vernon CampbellKTLR AM 890 /KTLR 94.1 FMOklahoma City Oklahoma"
0,"Buy Demons & Wizards Instead . Having only been familiar with Demons & Wizards (the side-project of Iced Earth's Jon Schaffer and Blind Guardian's Hansi Kursch - a project which I absolutely love) I figured it was high time to check out Schaffer's prime band. I could not have been more disappointed. If The Blessed and the Damned is Iced Earth's ""Best Of"", I will definately not be wasting my time checking out their other cds. This may sound harsh, but I had high expectations after listening to Demons & Wizards. Schaffer, hook back up with Hansi and make a third D&W cd. Please!"
0,Very slow and much too long . A few friends recommended this book and I had read many good reviews so I was looking forward to it. I did not like it and had to push myself to finish. A VERY slow start and the pace never picked up.
1,"Love . Bought for our grandson he loves them, plays with them every time he comes over to vist papa and granma"
1,"Wickedly amazing. Fantastic game . The freedom to move anywhere on the huge, fanstastically detailed mountains make the game worth buying. The tricks, soundtrack and snow effects are gravy. I really wish it supported simultaneous multiplayer ( especially across xbox's ) but its still good."
1,"they still got it! . hey, i just got the cd... the boys still got it! this new one is so great. it such a great new sound. it's like a new style of music meets the guys from the 90s. i love it! they've really matured! oh, and i reccomend that ya'll get the duel disk if you can. it's only like a dollar more and it's got some great stuff on the dvd. hey, for all ya'll goin to a concert, scream loud for me and all us here in NC, cause they're not comin back down here. :( oh well, i love em anyway! 5 years hasn't changed my opinion at all."
0,"Too focused on pronunciation and learning without a book . After these lessons, I can recognize the phrases ""Do you understand..."", ""Do you speak..."", and ""Do you know..."" instantly. And I can answer them without thinking about my response. But that's all I've really learned, and one of the most intimidating features of Russian is the alphabet.The pronunciation is easy to follow, and the repetitiveness will ensure that these phrases are etched into your memory forever. However, on the whole, it's not a great introduction or overview of the language itself."
0,"Not the best . Takes a bit of doing to get results, not sure why, maybe the blades. Had one before that worked great until it was dropped."
0,"lame . From the box, this looks like a good horror movie, but it's not. It's slow, and there are no really scary scenes. It's creepy, but nothing at all like the Blair Witch Project.If you're looking for a good newer horror movie, don't waste your money on this movie. Get House of Wax or Hostel instead."
1,"Powerful . What a powerful group when they came on the scene!! ""More than a Feeling"" boosted them into worldwide following. ""Peace of Mind"" and ""Don't Look Back"" are great tunes on this album!"
0,"Very disappointing . Considering all the information and documentaries out on the subject of Frank Lucas and his Harlem Heydays, this one is extremely disappointing. Amateur and uninformative, this one was a stinker."
0,"Huh? . Word of mouth and all the 5-star reviews of this book had me very excited to read this series but... it just wasn't that funny. Nowhere close to Pratchett or Adams, who I find hysterical. The ending was quite depressing. I kept waiting for it to improve (or get funny) on the next page, and it did when I finally finished..."
0,Baaaad . I haven't received my products anymore! Gonna get the responsable people and sue them!!!! I wrote to Amazon but haven't hear anything from them!!!
0,"Read it if you must . Good story, terrible writing.Anderson's prose is trite, unimaginative, and, far too often, simply laughable. Which is a shame because the story is compelling.This is a key part of the Star Wars extended universe, however. So, read it if you must. But you've been warned."
1,Best deal for the price! . The Gleim CPA audio cd's are the best deal for the price you pay. I just passed the FAR section of the CPA exam and all I did was listen to the cd's on my way to work in the morning. I didn't use any other study materials. I highly recommend this product.
1,"Great, but missing things. . I thought this movie was wonderful. It was suspenseful and kept you in your seat. The acting was better than the last movie, as some of the lines were kind of cheesy. The only thing is, they left out 3 major events! Chloe and Buck's wedding, Amanda and Rayford's wedding, (actually, they never even introduced her!), and most importantly, someones death. But I won't mention whose, for the sake of those who haven't seen the movie, or read the book. I did like this movie. I really did. I just have to wonder why they left these parts out."
0,"Dissapointed . Wow. What a dissapointment! I am surprised to see so many positive comments on the album, but glad to see that a few know what I am talking about. I have both of Fiona Apple's prior albums and found that this one cannot compare. Maybe she should have stuck with Jon Brion? Maybe there was a reason her record label didn't want to release it?I bought this album based on the title track which I loved when I heard it on the radio, as I felt that this track showed some growth, musically and personally. But the rest of the album seems to lack in melody, direction and substance. Even her lyrics don't seem as profound as before, but that could possibly be because I grew up too.I would NOT recommend this album."
1,"A very good solo Raider entry . ""Death's Deal"" is a fine entry in the solo Raider Western novel series. This series of books focused on the character of Raider, working alone for the Pinkertons after Doc Weatherbee leaves the agency.Most of the plot is taken up with a grueling cattle drive, which brings out the courage and cowardice, good and evil of everybody involved. The major villain is more of a contemporary sociopath than the standard Western bad guy.The solo Raider books just don't have the quality of the earlier Hardin series, but this one is excellent.Highly recommended."
1,Sex & the City meets Martha Stewart! . This book was a cute short read with some really yummy recipes (the brisket and the chicken were DELICIOUS!) and humerous and insightful stories to accompany them. Definately worth a read!
0,"Eli Roth is a hack . Clever spoof? Scary Movie was a clever spoof. This piece of garbage is poorly scripted, poorly acted, etc....etc..... After seeing it I wanted to open my skull and scoop out any memory of it. Do yourself a favor, if you are thinking about buying this mess please DON'T reproduce. The world has enough stupid people. And by the way Amazon, how about adding a negative stars option to the rating system. It felt dirty having to give this crap even one star."
0,"This band is complete garbage . I bought this album mistakenly when I was wondering about a song that was featured in the movie ""High Fidelity"" and someboy told me it was ""Peppyrock"" by this band BTK, turns out it was not the song and I hoped that maybe the cd would be good anyway but turned out to be complete and utter garbage. Do not buy this CD they are a rip off of The Chemical brothers. Nothing drives me crazier than when soneone tries to mix both rap and rock."
1,Awesome sweeper for pet hair! . I absolutely love this sweeper. I keep it charged all the time and use whenever there is anything to pick up. It actually picks up pet hair better than my vacuum cleaners.
1,"indispensible . As a person of partly Greek ancestry, and Protestant upbringing, when I contemplated conversion to Roman Catholicism, I asked the priest why I should not become Orthoodox. He smiled and said that would be going in the right direction but why not come all the way home. He gave me this book. Indeed I became a Roman Catholic.I count as kin and the best of friends and brothers in Christ many Orthodox. I am thankful and do believe that I understand them and their religion better than ever for reading this book. Though it condemns certain errors, Soloviev speaks with a true voice of love for the Orthodox.This personal note is all I can add to the excellent reviews that have gone before mine. I do recommend this book especially to Orthodox Christians who are so very important to the future of all Christendom."
0,How to waste (dollar amount) . As an avid fan of Patricia Cornwell I think this book was garbage. What were you thinking? I purchased this book for vacation reading and should have thrown it away when the trout and crabs started their conversation. Hoping it would improve I continued reading. What a disappointment! I'm sorry I wasted my time and money.
1,the best cookbook on god's green earth . My sisters and I grew up with this cookbook. It is the most-borrowed book I own. i would pay major bucks to have it in hardback. you will never need another cookbook.
0,"A let down . I was very excited to watch this movie. Sadly, I wish that I could get the hour and a half of my time back. A total let down"
1,Interview with the Vampire dvd . The original Twilight movie except without all the teenage drama. If you're a fan of vampire movies this is a must for collection.
1,Wonderful Book full of great information . A wonderful book for the costume jewelry enthusiast. Great pictures and fantastic writing. It gave me a great insight on the quality and craftsmanship of unsigned pieces of costume jewelry. I would highly recommend this book to anyone interested in collecting costume jewelry
1,"Easy Read on a Complex Subject . This book covers great spans of time and geography and illuminates little discussed, but important and interesting, stretches of history. I found it an easy read, despite the complexity and many characters.The only downside is that more detailed maps, and perhaps a timeline, would have been useful."
0,Destined To Witness . I could not even finish this book. It was written with such arrogance and puffing!I found the author to be quite contrive about the true nature of the Holocust and more intent on his personal injustice.He was lucky that he was young and had friends in Germany. His father being a king of some sort is put high onhis list of achievements although the treatment of the women involved with himself and his father would not be so prized.I am going to put this one down and go on to something more worth my minds time. ~
1,"nostalgic and heartwarming . My father grew up in the north end of Boston, and it brought back lots of fond memories of mygrandmother and the great meals we had at her home with lots of family and friendsgathered around. The recipes are great, although I would have loved more photos!"
0,"Really not that great... . I bought this book in October - it is now February and I have yet to make anything out of this cookbook. I love vegetarian cookbooks and was looking for something quick and easy, but nothing in this book sounded that appetizing or that filling to me (I am not a picky eater by the way). I'm sure there are other vegetarian cookbooks out there that are way better. Skip this one."
1,"Spoiler . For me, this was a suspense novel, not a whodunit.This is how I saw it: While Mike is trying desperately to get a hold of her life and find a reason to keep on going, a flawless beauty commits suicide out of sheer boredom with her perfect life. Then memories of the girl start to creep back into Mike's consciousness; she was contemptuous of Mike and all things imperfect. Faced with this, Mike makes a decision about her own fate, leaving this reader furious with the dead girl. So who murdered whom?"
1,"3120 code scanner . the reason i bought the scanner was so that i could read the codes on my 95 olds but when it i got it, found out that it does not work on the 95 models. over all i love have it. it works fine on all the other vehicles that i have. would love to know if there is another hook-up that i can use with it to be able to read the codes on the 95 olds. it is a great investment for the do it your self person"
0,"Is there a half star option . Great Firelighter.I picked up this book at the same time as I picked up The Forgotten Soldier by Guy Sajer, thinking that both were non-fiction accounts. Boy was I wrong.What I don't understand is what possessed the author into thinking he had a novel in him? Someone deluded him horribly. The book is at times unreadable for any number of reasons. It is unbelievable nonsense, terribly written and edited, and historically inaccurate to the point of being laugh out loud stupid. Which is what I must have been for purchasing it without spotting that bulge of one star reviews.The book is very well reviewed by the authors friends and family and some people who owe him money and that is all."
1,"Great new band - Rossdale still has it!!! . I was a huge fan of Bush and now am a fan of Institute. It does sound similar to Bush, but probably because Gavin Rossdale writes all the lyrics and sings all the lead vocals. It has a harder edge than Bush did, but overall I'm glad its similar.I was sad to see Bush break up and am now glad to have another oppotunity to enjoy Gavin's incredible voice and interesting lyric style.If you liked Bush, you should enjoy this album."
1,"An Underrated Guilty Pleasure . Although critically slashed upon its release it's actually a broad, very entertaining comedy with many funny sequences and performances. Tom Hanks and Bruce Willis are strangely miscast but are by no means bad. De Palma's direction is as stylish as ever and the cinematography is quite beautiful. Worth seeing for the eye-popping camerawork in opening five minutes alone. Had this been an original adaption the critical concensus would have been far better.The DVD offers a nice anamorphic widescreen transfer and no other extras but for the low price it's great."
0,"horrible . This is one of the worst surf movies ever! I mean all of the footage comes from other surf movies that are much much better, and it does not go into enough depth about the strapped crew. It says that laird hamilton and dave kalama are the onlt two apart of the crew, but there are about 10 more surfers in the actual crew. I have to say that also the guy who made this film did not do it very well. I mean you would expect Bruce Browns's son to make a better surf movie than this. (Bruce Brown made one of the best surf films of all time ""The Endless Summer"" series. Sorry but the person who made this film should know more about surfing before they make a film on it."
1,"Victorinox vs Leatherman . I have been a long time user of many tools from both companies and appreciate both of them equally. I mainly purchased this tool because I had not had a Leatherman in a long time.Another reason for going with this tool is I needed something I could carry in my pocket clipped. My Victorinox Swisstool Spirit doesn't have a clip on it and I'm not one to carry a pouch on my belt just to carry my tool. I have to dress professional at work and having a tool clipped inside my pocket is a little more subtle in my opinion.It has a different feel than my Swiss but I can already see how amazing it will be. The Swiss is beautiful, well layed out, smooth, and shiny where the Leatherman Charge TTi just looks mean. The blades on the Leatherman are wicked and the best they offer. Tools are a bit more out of the way but I love the one hand operation blades that I don't get on anything Victorinox that I have."
0,"DO NOT BUY - AVOID THESE PEOPLE . These people are not to be dealt with.They are liars:The write up says, ""Set includes a 38"" square table and four comfortable, high-back chairs"". When you order this, it will not arrive with chairs, and the company will offer no apology.They supply damaged materials:We ordered 2 tables. One was quite smashed.They have terrible customer service:So far it is 2 months after I have sent back the table, and still I have not received my credit."
1,"Great winter ""beach read"" . Fun read, endearing (although unrealistic) characters, interesting plot twists. A great winter beach read!"
1,"Undiluted Truth, a Molotov Cocktail - . This book is like a Bible for dissidents. I've felt mentally and morally sick working in higher education for close to ten years now and just thought I was crazy. Gatto confirms that it is the system itself which is sick and that the people who run it and benefit are not honest and honorable people and one could fairly label them pathological, I'll even label them as pedophiles for raping the minds, spirits and souls of students. It's rare to see a man speak so truthfully and forcefully and passionately about what is missing today; honor, principle, character, creativity, imagination, independence, and dissent. I'm amazed this man hasn't been assassinated for exposing this dirty game. This book goes way beyond the narrow scope of education, he taps into a world view and value system which is heartening for me, he helps me understand why and how the world is so screwed up. This man should run for president in my opinion"
1,my dog loves . I have a 30 lb terrier mix rescue. I got this 1 year ago and still in one piece. It is hard plastic so if you have ceramic or hardwood floors it is loud. It does take time for the dog to learn how to get food out. It took my dog an hour or so. I would highly recommend. But always supervise dogs with toys especially when it is new.
1,"the decline and fall of the Barnes collection . This is a detailed description of the folly of Mr. Barnes, thinking he could micromanage his multi-billion art collection from beyond the grave. The collection now is in good hands. 'The art of the steal' it is not."
0,"Deliver Us from Untalented, Egomaniacal Sean... . Sorry to be rough on you Sean, but, after reading ""Deliver Us From Evil: Defeating Terrorism, Despotism, and Liberalism,"" I have to ask - who told you that you could write? That person is not your friend. As with your radio show, the book is filled with empty anecdotes, circular logic and outright lies. And, despite its obvious shortcomings, I stuck it out and read it from cover to cover, hoping for a payout so at least the four hours of my life weren't wasted. That payout never came. Well, at least I can get 75% of the cost back when I sell it used on Amazon.com. So I'm out, what, 4 hours and 4 bucks? Oh well, it could be worse - I could've read your other book, too..."
